user_id,active_days,user_level
68362875,3,中价值用户
68381564,6,中价值用户
68382361,7,高价值用户
68412184,15,高价值用户
68421220,5,中价值用户
68428732,9,高价值用户
68429891,9,高价值用户
68476997,3,中价值用户
68485777,1,低价值用户
68513171,6,中价值用户
68516560,3,中价值用户
68550498,8,高价值用户
68571967,5,中价值用户
68573775,2,低价值用户
68583482,6,中价值用户
68592058,4,中价值用户
68597206,5,中价值用户
68605920,12,高价值用户
68605934,2,低价值用户
68614999,1,低价值用户
68673764,1,低价值用户
68680724,2,低价值用户
68709423,3,中价值用户
68710047,9,高价值用户
68711920,1,低价值用户
68723589,11,高价值用户
68747316,9,高价值用户
68778928,3,中价值用户
68784328,15,高价值用户
68784632,1,低价值用户
68790834,2,低价值用户
68801930,1,低价值用户
68826278,4,中价值用户
68875424,1,低价值用户
68917618,2,低价值用户
68942144,1,低价值用户
68961612,3,中价值用户
68983870,9,高价值用户
69003368,5,中价值用户
69037610,3,中价值用户
69050200,5,中价值用户
69117671,4,中价值用户
69144178,17,高价值用户
69146917,2,低价值用户
69152695,8,高价值用户
69152893,12,高价值用户
69159969,5,中价值用户
69172388,4,中价值用户
69174349,6,中价值用户
69195802,10,高价值用户
69242953,3,中价值用户
69246472,5,中价值用户
69251001,16,高价值用户
69255232,12,高价值用户
69285521,1,低价值用户
69289834,3,中价值用户
69303906,1,低价值用户
69308679,3,中价值用户
69309041,2,低价值用户
69334364,3,中价值用户
69383475,1,低价值用户
69384332,1,低价值用户
69389641,7,高价值用户
69410546,3,中价值用户
69412823,2,低价值用户
69428014,9,高价值用户
69439796,7,高价值用户
69447934,3,中价值用户
69452078,11,高价值用户
69459679,6,中价值用户
69462679,4,中价值用户
69505718,17,高价值用户
69521301,12,高价值用户
69562165,6,中价值用户
69579136,14,高价值用户
69599332,17,高价值用户
69613205,2,低价值用户
69620201,2,低价值用户
69626316,8,高价值用户
69631141,4,中价值用户
69640457,3,中价值用户
69654504,3,中价值用户
69678635,3,中价值用户
69687230,8,高价值用户
69696698,7,高价值用户
69697214,10,高价值用户
69731330,3,中价值用户
69766999,2,低价值用户
69781008,1,低价值用户
69798791,2,低价值用户
69807585,3,中价值用户
69819243,1,低价值用户
69859994,1,低价值用户
69869187,6,中价值用户
69877349,1,低价值用户
69953834,16,高价值用户
70012916,7,高价值用户
70015965,4,中价值用户
70046644,3,中价值用户
70116015,6,中价值用户
70118357,1,低价值用户
70138205,3,中价值用户
70157276,16,高价值用户
70161728,2,低价值用户
70168568,3,中价值用户
70207005,4,中价值用户
70212546,11,高价值用户
70222678,6,中价值用户
70233601,6,中价值用户
70240139,24,高价值用户
70241210,14,高价值用户
70260190,8,高价值用户
70277195,1,低价值用户
70352132,3,中价值用户
70370583,4,中价值用户
70380387,2,低价值用户
70397129,4,中价值用户
70403519,1,低价值用户
70424320,1,低价值用户
70441355,9,高价值用户
70486234,2,低价值用户
70503301,11,高价值用户
70515959,2,低价值用户
70517996,15,高价值用户
70542620,2,低价值用户
70542990,1,低价值用户
70573626,1,低价值用户
70606713,1,低价值用户
70617695,1,低价值用户
70656441,12,高价值用户
70664874,5,中价值用户
70689524,1,低价值用户
70727085,1,低价值用户
70730514,10,高价值用户
70745586,3,中价值用户
70753307,1,低价值用户
70776553,4,中价值用户
70807729,1,低价值用户
70813454,6,中价值用户
70815622,7,高价值用户
70817939,2,低价值用户
70822231,1,低价值用户
70828129,3,中价值用户
70851841,2,低价值用户
70873173,1,低价值用户
70876649,17,高价值用户
70889190,11,高价值用户
70891589,15,高价值用户
70898242,2,低价值用户
70905680,4,中价值用户
70913065,17,高价值用户
70960824,4,中价值用户
70972602,4,中价值用户
70972620,2,低价值用户
70978759,13,高价值用户
71018291,1,低价值用户
71035154,16,高价值用户
71048860,6,中价值用户
71051585,8,高价值用户
71090471,2,低价值用户
71090781,2,低价值用户
71105413,6,中价值用户
71126415,9,高价值用户
71142425,15,高价值用户
71146691,6,中价值用户
71149953,9,高价值用户
71179084,6,中价值用户
71201867,8,高价值用户
71208218,3,中价值用户
71210938,1,低价值用户
71211432,1,低价值用户
71223370,4,中价值用户
71234312,9,高价值用户
71237773,1,低价值用户
71238931,22,高价值用户
71251121,17,高价值用户
71258991,2,低价值用户
71290254,11,高价值用户
71333586,3,中价值用户
71361569,9,高价值用户
71369964,1,低价值用户
71376321,7,高价值用户
71386658,1,低价值用户
71406451,16,高价值用户
71417684,2,低价值用户
71419120,2,低价值用户
71422331,5,中价值用户
71437297,6,中价值用户
71446393,7,高价值用户
71452131,1,低价值用户
71514585,8,高价值用户
71582654,6,中价值用户
71601515,6,中价值用户
71611159,7,高价值用户
71631705,5,中价值用户
71636940,5,中价值用户
71671024,8,高价值用户
71678956,3,中价值用户
71696748,2,低价值用户
71702944,10,高价值用户
71712016,3,中价值用户
71714329,17,高价值用户
71721640,8,高价值用户
71734567,4,中价值用户
71778458,5,中价值用户
71796341,3,中价值用户
71883073,10,高价值用户
71888387,8,高价值用户
71908437,3,中价值用户
71929773,20,高价值用户
71941709,5,中价值用户
71969934,11,高价值用户
71985206,7,高价值用户
72016943,4,中价值用户
72018675,1,低价值用户
72023066,2,低价值用户
72062153,1,低价值用户
72076185,2,低价值用户
72120347,7,高价值用户
72129303,3,中价值用户
72148706,8,高价值用户
72167112,7,高价值用户
72184942,9,高价值用户
72214388,2,低价值用户
72234327,1,低价值用户
72241985,2,低价值用户
72253831,3,中价值用户
72256073,6,中价值用户
72288359,7,高价值用户
72295163,13,高价值用户
72306639,16,高价值用户
72335968,1,低价值用户
72358271,11,高价值用户
72371406,3,中价值用户
72375246,3,中价值用户
72375683,2,低价值用户
72384905,4,中价值用户
72391099,5,中价值用户
72391765,4,中价值用户
72419143,9,高价值用户
72436782,11,高价值用户
72442904,5,中价值用户
72480854,1,低价值用户
72510586,10,高价值用户
72512616,2,低价值用户
72515822,5,中价值用户
72552037,6,中价值用户
72591312,2,低价值用户
72605828,8,高价值用户
72607632,1,低价值用户
72611369,3,中价值用户
72632718,12,高价值用户
72633796,5,中价值用户
72638271,20,高价值用户
72651215,12,高价值用户
72659380,1,低价值用户
72703245,21,高价值用户
72736504,1,低价值用户
72749623,14,高价值用户
72753099,1,低价值用户
72753801,9,高价值用户
72767439,2,低价值用户
72775671,4,中价值用户
72777949,5,中价值用户
72782938,1,低价值用户
72791026,1,低价值用户
72802864,4,中价值用户
72813283,4,中价值用户
72820368,13,高价值用户
72834081,3,中价值用户
72875200,2,低价值用户
72884077,5,中价值用户
72890914,4,中价值用户
72928045,3,中价值用户
72990071,7,高价值用户
73024133,12,高价值用户
73034210,11,高价值用户
73042603,12,高价值用户
73049202,2,低价值用户
73050317,1,低价值用户
73065478,11,高价值用户
73066957,1,低价值用户
73071844,4,中价值用户
73104510,2,低价值用户
73110586,2,低价值用户
73125482,5,中价值用户
73135493,15,高价值用户
73136013,2,低价值用户
73136730,2,低价值用户
73136910,9,高价值用户
73138544,17,高价值用户
73196588,30,高价值用户
73197087,4,中价值用户
73202533,4,中价值用户
73218701,6,中价值用户
73232978,13,高价值用户
73234758,3,中价值用户
73241517,7,高价值用户
73245647,4,中价值用户
73275893,4,中价值用户
73278658,12,高价值用户
73288489,2,低价值用户
73303243,5,中价值用户
73349802,12,高价值用户
73407945,6,中价值用户
73414621,2,低价值用户
73416552,1,低价值用户
73424303,7,高价值用户
73428459,1,低价值用户
73455580,16,高价值用户
73462715,14,高价值用户
73491319,6,中价值用户
73494272,2,低价值用户
73525659,2,低价值用户
73525853,4,中价值用户
73547790,2,低价值用户
73574022,13,高价值用户
73577977,2,低价值用户
73617910,1,低价值用户
73626973,2,低价值用户
73632654,8,高价值用户
73663591,2,低价值用户
73676533,1,低价值用户
73729603,1,低价值用户
73730336,12,高价值用户
73746330,5,中价值用户
73758282,5,中价值用户
73798342,12,高价值用户
73851874,3,中价值用户
73855909,1,低价值用户
73859889,6,中价值用户
73864921,5,中价值用户
73870155,15,高价值用户
73881418,3,中价值用户
73884777,1,低价值用户
73918597,8,高价值用户
73966521,1,低价值用户
74012467,6,中价值用户
74028981,9,高价值用户
74049444,15,高价值用户
74056865,3,中价值用户
74056904,1,低价值用户
74067634,5,中价值用户
74077719,10,高价值用户
74086991,17,高价值用户
74136138,1,低价值用户
74140634,3,中价值用户
74142122,1,低价值用户
74148418,7,高价值用户
74155886,1,低价值用户
74163297,14,高价值用户
74193816,4,中价值用户
74224190,4,中价值用户
74226240,4,中价值用户
74232355,8,高价值用户
74242982,4,中价值用户
74248390,1,低价值用户
74269202,1,低价值用户
74270354,4,中价值用户
74285031,20,高价值用户
74312496,3,中价值用户
74314315,25,高价值用户
74335212,1,低价值用户
74335554,2,低价值用户
74339956,13,高价值用户
74343579,1,低价值用户
74373659,4,中价值用户
74405788,2,低价值用户
74418729,9,高价值用户
74436775,2,低价值用户
74452601,1,低价值用户
74492481,10,高价值用户
74507077,4,中价值用户
74534491,12,高价值用户
74552997,11,高价值用户
74554840,1,低价值用户
74561683,3,中价值用户
74577535,5,中价值用户
74578437,11,高价值用户
74593955,16,高价值用户
74624581,2,低价值用户
74629216,6,中价值用户
74645093,11,高价值用户
74656762,3,中价值用户
74694804,11,高价值用户
74750292,12,高价值用户
74752035,15,高价值用户
74775553,1,低价值用户
74775623,7,高价值用户
74777654,1,低价值用户
74786519,1,低价值用户
74820346,6,中价值用户
74856244,3,中价值用户
74873040,5,中价值用户
74875775,3,中价值用户
74890051,2,低价值用户
74920230,2,低价值用户
74920552,8,高价值用户
74921795,2,低价值用户
74923526,4,中价值用户
74926183,3,中价值用户
74927354,4,中价值用户
74947645,3,中价值用户
74952849,15,高价值用户
74970676,5,中价值用户
75022392,6,中价值用户
75026568,4,中价值用户
75032548,5,中价值用户
75070176,6,中价值用户
75100167,7,高价值用户
75131016,1,低价值用户
75149023,6,中价值用户
75160982,1,低价值用户
75162717,7,高价值用户
75167088,5,中价值用户
75187413,5,中价值用户
75195687,1,低价值用户
75209170,3,中价值用户
75225256,15,高价值用户
75251738,19,高价值用户
75287920,7,高价值用户
75288002,3,中价值用户
75292590,16,高价值用户
75301293,8,高价值用户
75301433,5,中价值用户
75321622,11,高价值用户
75321867,16,高价值用户
75326382,1,低价值用户
75350465,4,中价值用户
75370152,1,低价值用户
75371091,2,低价值用户
75377193,6,中价值用户
75394275,3,中价值用户
75404041,3,中价值用户
75419895,2,低价值用户
75428179,1,低价值用户
75439923,7,高价值用户
75441631,1,低价值用户
75500533,14,高价值用户
75510785,10,高价值用户
75533954,7,高价值用户
75547524,2,低价值用户
75548296,1,低价值用户
75586844,2,低价值用户
75631135,1,低价值用户
75632937,2,低价值用户
75665818,2,低价值用户
75702827,4,中价值用户
75722191,6,中价值用户
75749135,3,中价值用户
75819271,7,高价值用户
75821100,14,高价值用户
75844368,2,低价值用户
75845612,4,中价值用户
75874204,4,中价值用户
75878438,1,低价值用户
75881126,1,低价值用户
75888387,9,高价值用户
75904905,5,中价值用户
75916920,9,高价值用户
75945861,2,低价值用户
75971112,2,低价值用户
75976369,1,低价值用户
75978611,1,低价值用户
75981766,5,中价值用户
75986489,4,中价值用户
76003936,10,高价值用户
76014275,8,高价值用户
76038007,4,中价值用户
76049101,1,低价值用户
76054159,2,低价值用户
76073975,9,高价值用户
76080602,3,中价值用户
76085459,2,低价值用户
76090844,10,高价值用户
76121487,10,高价值用户
76143991,5,中价值用户
76146995,3,中价值用户
76181117,3,中价值用户
76202623,1,低价值用户
76204767,4,中价值用户
76212088,5,中价值用户
76228001,5,中价值用户
76252012,11,高价值用户
76253363,10,高价值用户
76253881,4,中价值用户
76269329,3,中价值用户
76271403,8,高价值用户
76292653,7,高价值用户
76297222,1,低价值用户
76314785,7,高价值用户
76352172,11,高价值用户
76359356,1,低价值用户
76398803,5,中价值用户
76520076,5,中价值用户
76550636,4,中价值用户
76558003,3,中价值用户
76568368,10,高价值用户
76599103,9,高价值用户
76602764,1,低价值用户
76604277,3,中价值用户
76606093,3,中价值用户
76627657,6,中价值用户
76639598,1,低价值用户
76658341,5,中价值用户
76689348,1,低价值用户
76707547,7,高价值用户
76732078,10,高价值用户
76740501,2,低价值用户
76755997,2,低价值用户
76758868,2,低价值用户
76777269,3,中价值用户
76780582,1,低价值用户
76784040,7,高价值用户
76786143,6,中价值用户
76845781,6,中价值用户
76879190,12,高价值用户
76885686,4,中价值用户
76887456,6,中价值用户
76896505,4,中价值用户
76910457,3,中价值用户
76917566,2,低价值用户
76930958,9,高价值用户
76937095,8,高价值用户
76939979,1,低价值用户
76955385,1,低价值用户
76955668,3,中价值用户
76985951,2,低价值用户
76995126,8,高价值用户
76995710,1,低价值用户
77020029,1,低价值用户
77020117,3,中价值用户
77031104,2,低价值用户
77032998,4,中价值用户
77044248,1,低价值用户
77055357,10,高价值用户
77055538,13,高价值用户
77072530,4,中价值用户
77084854,1,低价值用户
77119566,5,中价值用户
77119953,1,低价值用户
77128465,4,中价值用户
77128530,1,低价值用户
77130692,3,中价值用户
77134757,5,中价值用户
77139316,12,高价值用户
77142272,3,中价值用户
77150532,20,高价值用户
77163935,4,中价值用户
77212709,3,中价值用户
77237799,5,中价值用户
77252588,8,高价值用户
77254417,1,低价值用户
77258315,9,高价值用户
77260277,5,中价值用户
77275752,3,中价值用户
77294719,1,低价值用户
77306409,12,高价值用户
77310910,11,高价值用户
77320837,10,高价值用户
77324134,19,高价值用户
77339861,23,高价值用户
77362976,3,中价值用户
77374787,21,高价值用户
77392405,3,中价值用户
77403305,8,高价值用户
77432011,8,高价值用户
77443046,16,高价值用户
77455082,4,中价值用户
77455354,6,中价值用户
77496714,5,中价值用户
77500052,4,中价值用户
77503143,10,高价值用户
77514819,2,低价值用户
77522552,14,高价值用户
77524894,8,高价值用户
77528409,5,中价值用户
77528436,7,高价值用户
77561428,1,低价值用户
77563495,4,中价值用户
77587823,8,高价值用户
77591948,1,低价值用户
77630573,3,中价值用户
77661755,3,中价值用户
77683512,9,高价值用户
77743407,1,低价值用户
77797798,6,中价值用户
77801990,4,中价值用户
77802678,5,中价值用户
77813021,4,中价值用户
77815658,3,中价值用户
77822835,5,中价值用户
77840706,2,低价值用户
77845023,2,低价值用户
77868658,18,高价值用户
77881862,4,中价值用户
77886379,1,低价值用户
77945945,6,中价值用户
77957775,5,中价值用户
77963009,1,低价值用户
77965060,7,高价值用户
78044909,12,高价值用户
78045043,3,中价值用户
78068981,10,高价值用户
78074373,12,高价值用户
78111998,6,中价值用户
78129838,6,中价值用户
78202306,4,中价值用户
78206223,3,中价值用户
78221884,1,低价值用户
78235318,1,低价值用户
78309060,3,中价值用户
78314284,6,中价值用户
78324634,8,高价值用户
78329358,13,高价值用户
78331026,20,高价值用户
78354424,1,低价值用户
78391784,2,低价值用户
78445846,6,中价值用户
78462766,4,中价值用户
78467491,8,高价值用户
78477282,22,高价值用户
78480196,8,高价值用户
78522957,3,中价值用户
78526913,11,高价值用户
78537035,4,中价值用户
78566320,14,高价值用户
78571658,17,高价值用户
78574430,3,中价值用户
78587720,1,低价值用户
78595880,10,高价值用户
78639114,3,中价值用户
78668192,5,中价值用户
78692954,4,中价值用户
78704357,10,高价值用户
78722474,5,中价值用户
78760932,5,中价值用户
78779010,3,中价值用户
78794958,7,高价值用户
78804173,2,低价值用户
78808413,3,中价值用户
78860938,7,高价值用户
78877674,8,高价值用户
78888823,14,高价值用户
78889829,7,高价值用户
78890087,5,中价值用户
78898649,13,高价值用户
78947364,1,低价值用户
78992546,5,中价值用户
79032446,4,中价值用户
79057120,8,高价值用户
79062073,15,高价值用户
79074116,1,低价值用户
79076274,5,中价值用户
79107813,9,高价值用户
79112468,14,高价值用户
79134636,19,高价值用户
79151138,1,低价值用户
79161711,1,低价值用户
79181598,1,低价值用户
79233582,6,中价值用户
79243315,5,中价值用户
79243483,4,中价值用户
79244251,1,低价值用户
79253885,14,高价值用户
79266183,11,高价值用户
79268479,1,低价值用户
79269988,8,高价值用户
79314283,2,低价值用户
79359253,6,中价值用户
79362621,2,低价值用户
79403111,10,高价值用户
79432796,1,低价值用户
79450083,1,低价值用户
79463651,6,中价值用户
79472459,9,高价值用户
79492036,5,中价值用户
79505279,8,高价值用户
79519527,2,低价值用户
79557421,5,中价值用户
79558429,4,中价值用户
79587494,18,高价值用户
79603001,6,中价值用户
79603335,7,高价值用户
79678094,7,高价值用户
79690063,7,高价值用户
79702699,4,中价值用户
79763295,4,中价值用户
79787742,7,高价值用户
79788089,4,中价值用户
79807237,5,中价值用户
79807626,18,高价值用户
79824809,7,高价值用户
79844578,8,高价值用户
79876720,5,中价值用户
79913494,4,中价值用户
79927411,10,高价值用户
79942814,1,低价值用户
79947662,4,中价值用户
79973073,6,中价值用户
79990361,9,高价值用户
80031113,6,中价值用户
80052488,7,高价值用户
80057325,6,中价值用户
80057429,4,中价值用户
80081386,4,中价值用户
80089562,14,高价值用户
80109645,6,中价值用户
80112220,5,中价值用户
80115072,2,低价值用户
80125653,15,高价值用户
80214639,3,中价值用户
80216957,5,中价值用户
80254452,9,高价值用户
80263315,8,高价值用户
80264762,4,中价值用户
80274951,2,低价值用户
80281644,1,低价值用户
80283819,19,高价值用户
80308823,1,低价值用户
80331565,3,中价值用户
80332039,13,高价值用户
80345747,7,高价值用户
80378029,12,高价值用户
80384982,1,低价值用户
80390220,2,低价值用户
80415557,7,高价值用户
80421496,2,低价值用户
80422373,3,中价值用户
80443167,1,低价值用户
80458696,6,中价值用户
80481728,18,高价值用户
80481913,13,高价值用户
80487881,4,中价值用户
80490154,2,低价值用户
80528162,10,高价值用户
80548885,5,中价值用户
80552424,3,中价值用户
80563035,7,高价值用户
80583776,3,中价值用户
80638202,1,低价值用户
80648292,7,高价值用户
80673818,7,高价值用户
80680284,2,低价值用户
80699349,7,高价值用户
80703687,5,中价值用户
80775941,17,高价值用户
80795824,3,中价值用户
80803649,3,中价值用户
80808868,1,低价值用户
80838825,11,高价值用户
80945120,2,低价值用户
80954170,23,高价值用户
80955364,4,中价值用户
80960440,2,低价值用户
80977557,7,高价值用户
81037956,13,高价值用户
81046312,10,高价值用户
81049962,2,低价值用户
81076699,14,高价值用户
81084835,4,中价值用户
81143356,4,中价值用户
81157363,6,中价值用户
81165817,4,中价值用户
81182608,19,高价值用户
81196267,3,中价值用户
81220081,2,低价值用户
81245680,14,高价值用户
81281336,2,低价值用户
81281654,3,中价值用户
81295365,2,低价值用户
81312893,5,中价值用户
81322348,15,高价值用户
81328294,4,中价值用户
81341272,2,低价值用户
81368266,1,低价值用户
81419674,1,低价值用户
81424893,3,中价值用户
81444684,17,高价值用户
81470571,5,中价值用户
81471953,6,中价值用户
81479152,2,低价值用户
81497537,8,高价值用户
81500257,18,高价值用户
81503200,1,低价值用户
81506172,8,高价值用户
81541985,7,高价值用户
81542604,4,中价值用户
81550710,6,中价值用户
81567660,6,中价值用户
81576763,1,低价值用户
81584249,5,中价值用户
81586383,17,高价值用户
81595167,4,中价值用户
81607879,1,低价值用户
81608134,19,高价值用户
81611585,23,高价值用户
81612967,9,高价值用户
81613966,3,中价值用户
81633439,9,高价值用户
81635499,11,高价值用户
81647004,2,低价值用户
81654342,7,高价值用户
81666196,2,低价值用户
81705986,7,高价值用户
81729056,10,高价值用户
81732161,2,低价值用户
81748621,1,低价值用户
81756097,2,低价值用户
81769563,2,低价值用户
81814142,1,低价值用户
81840544,9,高价值用户
81855599,1,低价值用户
81878304,6,中价值用户
81901472,8,高价值用户
81904568,9,高价值用户
81919787,3,中价值用户
81923955,1,低价值用户
81925863,5,中价值用户
81933823,1,低价值用户
81958592,4,中价值用户
81960712,4,中价值用户
81964332,17,高价值用户
81964751,1,低价值用户
81995769,2,低价值用户
82008226,10,高价值用户
82026505,2,低价值用户
82048591,1,低价值用户
82056066,6,中价值用户
82061100,5,中价值用户
82144399,1,低价值用户
82209738,5,中价值用户
82226346,2,低价值用户
82245480,14,高价值用户
82247926,2,低价值用户
82252304,1,低价值用户
82259162,22,高价值用户
82263291,2,低价值用户
82271547,4,中价值用户
82295636,6,中价值用户
82299002,5,中价值用户
82302996,8,高价值用户
82320644,21,高价值用户
82326585,1,低价值用户
82329199,3,中价值用户
82335494,10,高价值用户
82362614,3,中价值用户
82384961,11,高价值用户
82389748,5,中价值用户
82414453,8,高价值用户
82435724,3,中价值用户
82438723,11,高价值用户
82448685,16,高价值用户
82471776,4,中价值用户
82473850,4,中价值用户
82479585,6,中价值用户
82483139,5,中价值用户
82524017,2,低价值用户
82532353,3,中价值用户
82572658,17,高价值用户
82575380,21,高价值用户
82604847,2,低价值用户
82628240,5,中价值用户
82643414,1,低价值用户
82649107,15,高价值用户
82660191,3,中价值用户
82687808,7,高价值用户
82705001,10,高价值用户
82738660,1,低价值用户
82738686,6,中价值用户
82740589,3,中价值用户
82756067,13,高价值用户
82775878,1,低价值用户
82779553,1,低价值用户
82833924,1,低价值用户
82838416,8,高价值用户
82853795,8,高价值用户
82857884,5,中价值用户
82860631,5,中价值用户
82892371,8,高价值用户
82902886,5,中价值用户
82905542,25,高价值用户
82914173,10,高价值用户
82924944,1,低价值用户
82926069,6,中价值用户
82926163,14,高价值用户
82936710,4,中价值用户
82945911,4,中价值用户
82960193,23,高价值用户
82996925,9,高价值用户
83000130,1,低价值用户
83052065,8,高价值用户
83058850,5,中价值用户
83062037,17,高价值用户
83073587,16,高价值用户
83080518,10,高价值用户
83082415,2,低价值用户
83108816,3,中价值用户
83158116,12,高价值用户
83262957,9,高价值用户
83269367,4,中价值用户
83275852,10,高价值用户
83279248,5,中价值用户
83307780,10,高价值用户
83313393,4,中价值用户
83328872,2,低价值用户
83334493,6,中价值用户
83345819,5,中价值用户
83346211,11,高价值用户
83369179,3,中价值用户
83389532,4,中价值用户
83423107,8,高价值用户
83424956,8,高价值用户
83425764,4,中价值用户
83449637,2,低价值用户
83521932,6,中价值用户
83531230,3,中价值用户
83543222,2,低价值用户
83546635,16,高价值用户
83570876,18,高价值用户
83583566,3,中价值用户
83584379,3,中价值用户
83599484,1,低价值用户
83600056,6,中价值用户
83607024,4,中价值用户
83618059,2,低价值用户
83619345,1,低价值用户
83661052,2,低价值用户
83666727,3,中价值用户
83679249,6,中价值用户
83681730,3,中价值用户
83687317,6,中价值用户
83688949,19,高价值用户
83699036,3,中价值用户
83735095,17,高价值用户
83738555,1,低价值用户
83753093,2,低价值用户
83764719,20,高价值用户
83768059,1,低价值用户
83781429,5,中价值用户
83797489,7,高价值用户
83802493,21,高价值用户
83813302,28,高价值用户
83823786,2,低价值用户
83832211,3,中价值用户
83836148,3,中价值用户
83851924,12,高价值用户
83925215,4,中价值用户
83928316,1,低价值用户
83934219,1,低价值用户
83954147,14,高价值用户
83960181,7,高价值用户
83974192,11,高价值用户
83976569,3,中价值用户
83976914,19,高价值用户
83977527,2,低价值用户
83978856,3,中价值用户
83988501,4,中价值用户
83988987,1,低价值用户
84009856,6,中价值用户
84019407,7,高价值用户
84059253,1,低价值用户
84072731,1,低价值用户
84080163,13,高价值用户
84121281,10,高价值用户
84167844,7,高价值用户
84230181,2,低价值用户
84247610,10,高价值用户
84263296,5,中价值用户
84267303,3,中价值用户
84281743,11,高价值用户
84289150,9,高价值用户
84307337,17,高价值用户
84308150,12,高价值用户
84328573,5,中价值用户
84340253,7,高价值用户
84374385,2,低价值用户
84406897,2,低价值用户
84414222,8,高价值用户
84423663,2,低价值用户
84439492,2,低价值用户
84441355,2,低价值用户
84445336,2,低价值用户
84465830,6,中价值用户
84465849,21,高价值用户
84469189,2,低价值用户
84469236,7,高价值用户
84480844,1,低价值用户
84492068,10,高价值用户
84517694,6,中价值用户
84556930,9,高价值用户
84560829,8,高价值用户
84560900,1,低价值用户
84566857,19,高价值用户
84568949,1,低价值用户
84601374,1,低价值用户
84638310,6,中价值用户
84640132,8,高价值用户
84645009,1,低价值用户
84676338,3,中价值用户
84698728,11,高价值用户
84756365,4,中价值用户
84766191,8,高价值用户
84809260,1,低价值用户
84826816,3,中价值用户
84865876,7,高价值用户
84873122,3,中价值用户
84892889,21,高价值用户
84894979,1,低价值用户
84902483,4,中价值用户
84914445,5,中价值用户
84916776,7,高价值用户
84949737,18,高价值用户
84956161,1,低价值用户
85008352,10,高价值用户
85016828,1,低价值用户
85025555,7,高价值用户
85031011,13,高价值用户
85048948,1,低价值用户
85051568,2,低价值用户
85051939,4,中价值用户
85052259,12,高价值用户
85053285,2,低价值用户
85053429,7,高价值用户
85057275,5,中价值用户
85061519,7,高价值用户
85063376,4,中价值用户
85063972,9,高价值用户
85071667,6,中价值用户
85081309,19,高价值用户
85100350,4,中价值用户
85101585,2,低价值用户
85110777,1,低价值用户
85120673,12,高价值用户
85160711,4,中价值用户
85164456,12,高价值用户
85169785,6,中价值用户
85178050,8,高价值用户
85188992,18,高价值用户
85193905,4,中价值用户
85203528,1,低价值用户
85217109,1,低价值用户
85236155,8,高价值用户
85271128,10,高价值用户
85296442,4,中价值用户
85308332,14,高价值用户
85310681,3,中价值用户
85336332,21,高价值用户
85372457,10,高价值用户
85438708,2,低价值用户
85447850,12,高价值用户
85497599,4,中价值用户
85506999,1,低价值用户
85515812,12,高价值用户
85532545,11,高价值用户
85550335,3,中价值用户
85558599,9,高价值用户
85566132,11,高价值用户
85578027,9,高价值用户
85633095,17,高价值用户
85642720,2,低价值用户
85646603,7,高价值用户
85660451,5,中价值用户
85684824,10,高价值用户
85724451,3,中价值用户
85745014,5,中价值用户
85775119,1,低价值用户
85822276,25,高价值用户
85862488,19,高价值用户
85867746,3,中价值用户
85894552,1,低价值用户
85897722,1,低价值用户
85910982,1,低价值用户
85922732,9,高价值用户
85939471,2,低价值用户
85943972,1,低价值用户
85947802,1,低价值用户
85953088,1,低价值用户
85994287,14,高价值用户
86010915,2,低价值用户
86011804,13,高价值用户
86012881,4,中价值用户
86015882,1,低价值用户
86017186,9,高价值用户
86034641,6,中价值用户
86038768,12,高价值用户
86062140,2,低价值用户
86075690,1,低价值用户
86107124,2,低价值用户
86173615,1,低价值用户
86239261,22,高价值用户
86273519,11,高价值用户
86282836,1,低价值用户
86287331,6,中价值用户
86299044,2,低价值用户
86340424,4,中价值用户
86369786,2,低价值用户
86388311,2,低价值用户
86435238,8,高价值用户
86442990,2,低价值用户
86443243,1,低价值用户
86505281,2,低价值用户
86523709,8,高价值用户
86530795,5,中价值用户
86531384,4,中价值用户
86563510,1,低价值用户
86568201,7,高价值用户
86581662,5,中价值用户
86614500,11,高价值用户
86616463,5,中价值用户
86658749,4,中价值用户
86670881,2,低价值用户
86673531,1,低价值用户
86674738,5,中价值用户
86696356,2,低价值用户
86711898,14,高价值用户
86717393,1,低价值用户
86723144,2,低价值用户
86723232,18,高价值用户
86730643,1,低价值用户
86736998,3,中价值用户
86748372,8,高价值用户
86756157,14,高价值用户
86770260,8,高价值用户
86785531,11,高价值用户
86800877,2,低价值用户
86804290,14,高价值用户
86817915,1,低价值用户
86823123,2,低价值用户
86839210,3,中价值用户
86863108,5,中价值用户
86870442,1,低价值用户
86900115,6,中价值用户
86901628,3,中价值用户
86985041,1,低价值用户
87018990,5,中价值用户
87026738,4,中价值用户
87056353,5,中价值用户
87086124,5,中价值用户
87098913,10,高价值用户
87104389,6,中价值用户
87119704,13,高价值用户
87146362,2,低价值用户
87153634,7,高价值用户
87165474,9,高价值用户
87182757,3,中价值用户
87224584,10,高价值用户
87229516,6,中价值用户
87234675,3,中价值用户
87269189,3,中价值用户
87298447,8,高价值用户
87326986,4,中价值用户
87338001,3,中价值用户
87348753,3,中价值用户
87351790,11,高价值用户
87365875,5,中价值用户
87385056,6,中价值用户
87401754,3,中价值用户
87409081,1,低价值用户
87413989,11,高价值用户
87442587,11,高价值用户
87448522,6,中价值用户
87466107,10,高价值用户
87467371,1,低价值用户
87475354,12,高价值用户
